method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,10,grow7_test_00005,0.0,47788232.22720928,0.0,0.0085695000598207,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00006,0.0,47788355.0834065,0.0,0.0109529999317601,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00007,0.0,47789429.89114975,0.0,0.0086251999018713,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00008,0.0,47790538.32057515,0.0,0.0089252000907436,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00009,0.0,47788954.95257182,0.0,0.0084134000353515,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00010,0.0,47788971.41571057,0.0,0.0078230999642983,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00011,0.0,47790820.71521506,0.0,0.0116898999549448,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00000,0.0,47791245.32398097,0.0,0.0092726000584661,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00001,0.0,47789654.912793584,0.0,0.0085369999287649,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00002,0.0,47789577.22636736,0.0,0.01335929997731,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00003,0.0,47793439.94186266,0.0,0.0106520999688655,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00004,0.0,47790264.16330245,0.0,0.0085544999456033,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00005,0.0,47788232.22720928,0.0,0.0095254000043496,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00006,0.0,47788355.0834065,0.0,0.0074529000557959,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00007,0.0,47789429.89114975,0.0,0.008562900009565,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00008,0.0,47790538.32057515,0.0,0.0087549000745639,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00009,0.0,47788954.95257182,0.0,0.0089627000270411,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00010,0.0,47788971.41571057,0.0,0.0085571000818163,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00011,0.0,47790820.71521506,0.0,0.0070390000473707,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00000,0.0,47791245.32398097,0.0,0.0090461999643594,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00001,0.0,47789654.912793584,0.0,0.0070508000208064,1.0,,,,grow7,GROW7,netlib,,
Rand,10,grow7_test_00002,0.0,47789577.22636736,0.0,0.0092574999434873,1.0,,,,grow7,GROW7,netlib,,
