method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
Rand,10,random_lp_D_test_00006,10.513713934531715,97.72905258546372,0.1075802297923384,0.0087197000393643,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00007,10.576545236034036,97.7940318633033,0.1081512341245726,0.0074009000090882,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00008,10.52408954689026,97.7479866814014,0.1076655377178494,0.0094287999672815,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00009,10.592945580925608,97.80727914825664,0.1083042660339092,0.0090408999240025,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00010,10.592081301024123,97.76841749289429,0.1083384754774613,0.0094479999970644,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00011,10.527572382725374,97.77435631283072,0.1076721216045874,0.0095007000491023,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00000,10.344169165384557,97.76135086218711,0.1058104156106291,0.007061899988912,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00001,10.284904951602831,97.72523175412172,0.1052430858130868,0.009793100063689,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00002,10.41229212603628,97.81041328259846,0.1064538199624266,0.0093484000535681,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00003,10.255733733964435,97.7275462559939,0.1049420979740952,0.0080511999549344,1.0,,,,random_lp_D,RandomLP D,random_lp,,
Rand,10,random_lp_D_test_00004,10.400582160025598,97.78333439652296,0.1063635457331615,0.0063939000247046,1.0,,,,random_lp_D,RandomLP D,random_lp,,
