method,K,instance,objective,full_objective,objective_ratio,time,success,signed_nullspace_obj,x_std_norm,y_support_dim,case,title,family,intrinsic_K,message
CostOnly,5,random_lp_A_test_00003,39.00244196415731,55.43185997718296,0.7036105586247985,0.0091458999086171,1.0,39.00244196415731,15.43103802275436,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00004,38.97597160926546,55.35851709742875,0.7040645893868386,0.0084749000379815,1.0,38.97597160926546,15.43109328624206,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00005,38.9961150107284,55.41669854689536,0.7036888886069,0.0082649000687524,1.0,38.9961150107284,15.431134432613945,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00006,39.05371820314283,55.523515689680806,0.7033725749898987,0.0086604001699015,1.0,39.05371820314283,15.431141269578088,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00007,39.08573404788714,55.54018220239986,0.7037379514789972,0.0090587000595405,1.0,39.08573404788714,15.431188715850023,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00008,39.06715451020801,55.48446488161766,0.7041097826853367,0.0086433000396937,1.0,39.06715451020801,15.43109644981494,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00009,39.00430621770223,55.453618450010126,0.7033680994661063,0.0107969000237062,1.0,39.00430621770223,15.431140920226763,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00010,38.972111435487406,55.36191834300604,0.7039516079270909,0.0141568999970331,1.0,38.972111435487406,15.43107789605291,138.0,random_lp_A,RandomLP A,random_lp,,
CostOnly,5,random_lp_A_test_00011,39.0285528662693,55.49267905157964,0.7033099416590218,0.008407499990426,1.0,39.0285528662693,15.43101702510805,138.0,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00000,9.34137156004076,55.50758291753834,0.1682900077619707,0.01700970006641,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00001,9.289530688578996,55.39224440956024,0.167704536755974,0.0121330000692978,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00002,9.361452589108666,55.52792385462017,0.1685899983154106,0.0082289000274613,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00003,9.326250118048494,55.43185997718288,0.1682471077443082,0.0079372000182047,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00004,9.254540982565366,55.35851709742876,0.1671746547379104,0.0133873999584466,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00005,9.278743443159769,55.41669854689527,0.1674358755837433,0.0069618999259546,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00006,9.357592373991256,55.52351568968111,0.1685338591722198,0.0072087000589817,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00007,9.366948190148198,55.54018220240003,0.1686517367914473,0.0073308999417349,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00008,9.365791078878305,55.48446488161741,0.168800241632704,0.0074738999828696,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00009,9.29311053997791,55.453618450010346,0.1675834832736001,0.0073918999405577,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00010,9.286891715991796,55.3619183430065,0.1677487340386742,0.0071690999902784,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00011,9.367821801871337,55.49267905157991,0.1688118498147122,0.0063811999280005,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00000,9.36232941153758,55.50758291753834,0.1686675751211539,0.0091551999794319,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00001,9.309669894291634,55.39224440956024,0.1680681112225317,0.008813599939458,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00002,9.380634616886477,55.52792385462017,0.1689354466312532,0.0070392999332398,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00003,9.341970242170555,55.43185997718288,0.1685307014055805,0.0069327000528573,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00004,9.274964575901102,55.35851709742876,0.1675435879103758,0.0079723999369889,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00005,9.29533994552721,55.41669854689527,0.167735361168461,0.0063979999395087,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00006,9.374946762080658,55.52351568968111,0.1688464184162417,0.0071950999554246,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00007,9.38546465334917,55.54018220240003,0.1689851253844752,0.0074709999607875,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00008,9.38487794358868,55.48446488161741,0.1691442453957592,0.007988900062628,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00009,9.311155609085422,55.453618450010346,0.1679088915988255,0.0094139999710023,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00010,9.30467418521945,55.3619183430065,0.1680699380315972,0.0080025000497698,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00011,9.383314736387431,55.49267905157991,0.1690910386154853,0.0069508999586105,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00000,9.22827916050885,55.50758291753834,0.1662525852408005,0.0089628999121487,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00001,9.178032957417985,55.39224440956024,0.165691660542896,0.0096667000325396,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00002,9.246339768770214,55.52792385462017,0.1665169364692693,0.0062197999795898,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00003,9.209148456520047,55.43185997718288,0.1661345742378257,0.0061930000083521,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00004,9.143903026973437,55.35851709742876,0.1651760832191464,0.006290900055319,1.0,,,,random_lp_A,RandomLP A,random_lp,,
Rand,10,random_lp_A_test_00005,9.165023652580164,55.41669854689527,0.1653837903177225,0.0061913999961689,1.0,,,,random_lp_A,RandomLP A,random_lp,,
